   	YYYYMM	PRODUCT_CODE	ITEM_CODE	PARENT_ITEM_CODE	DIVISION_CODE	COMPANY_CODE	TXN_TYPE	FROM_DIVISION_CODE	HS_CODE	REQ_QTY	INPUT_QTY	TOTAL_INPUT_QTY	INPUT_DATE	COST_EST_ROOT	ETC_CODE	ORG_FROM_DIVISION_CODE	ISLEAF_YN	PARENT_SUBCONTRACTING_TYPE	SUBCONTRACTING_TYPE	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
2492	202601	4122619AA	7433590AA	4122619AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2493	202601	4122619AA	7540131AA	4122619AA	PLS101	PLS100	F	PLS101	732690	4.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2494	202601	4122619AA	7540132AA	4122619AA	PLS101	PLS100	F	PLS101	732690	2.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2495	202601	4122619AA	7540224AA	4122619AA	PLS101	PLS100	F	PLS101	732690	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2496	202601	4122619AA	7620750AA	4122619AA	PLS101	PLS100	F	PLS101	854430	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2497	202601	4122619AA	7320605AA	4122619AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2498	202601	4122619AA	7210188AA	4122619AA	PLS101	PLS100	F	PLS101	392350	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2499	202601	4122619AA	7433586AA	4122619AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2500	202601	4122619AA	7510465AA	4122619AA	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2501	202601	4122619AA	7640280AA	4122619AA	PLS101	PLS100	F	PLS101	842139	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2502	202601	4122619AA	7720223AA	4122619AA	PLS101	PLS100	F	PLS101	401699	7.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2503	202601	4122619AA	7720373AA	4122619AA	PLS101	PLS100	F	PLS101	400819	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2504	202601	4122619AA	7130020AA	4122619AA	PLS101	PLS100	F	PLS101	390190	266.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2505	202601	4122619AA	7433588AA	4122619AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2506	202601	4122619AA	7210187AA	4122619AA	PLS101	PLS100	F	PLS101	392350	2.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2507	202601	4122619AA	7411278AA	4122619AA	PLS101	PLS100	F	PLS101	848180	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2508	202601	4122619AA	7321643AA	4122619AA	PLS101	PLS100	F	PLS101	392690	2.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2509	202601	4122619AA	7322111AA	4122619AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2510	202601	4122619AA	7130002AA	4122619AA	PLS101	PLS100	F	PLS101	390591	0.1960000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2511	202601	4122619AA	7330386AA	4122619AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2512	202601	4122619AA	7612260AA	4122619AA	PLS101	PLS100	F	PLS101	841330	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2513	202601	4122619AA	7000259AA	4122619AA	PLS101	PLS100	F	PLS101	391729	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2514	202601	4122619AA	7310876AB	4122619AA	PLS101	PLS100	F	PLS101	391729	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2515	202601	4122619AA	7210198AA	4122619AA	PLS101	PLS100	F	PLS101	392350	2.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2516	202601	4122619AA	7411401AA	4122619AA	PLS101	PLS100	F	PLS101	848180	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2517	202601	4122619AA	7710159AA	4122619AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260101		N		Y								2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC	2026-02-12  10:06:09	PKG01_IF_LOAD.FTA_BOM_PROC
2518	202602	4122619AA	7130002AA	4122619AA	PLS101	PLS100	F	PLS101	390591	0.1960000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2519	202602	4122619AA	7710159AA	4122619AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2520	202602	4122619AA	7110025AA	4122619AA	PLS101	PLS100	F	PLS101	390120	6.8170000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2521	202602	4122619AA	7210198AA	4122619AA	PLS101	PLS100	F	PLS101	392350	2.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2522	202602	4122619AA	7130020AA	4122619AA	PLS101	PLS100	F	PLS101	390190	266.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2523	202602	4122619AA	7320605AA	4122619AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2524	202602	4122619AA	7322111AA	4122619AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2525	202602	4122619AA	7330386AA	4122619AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2526	202602	4122619AA	7411401AA	4122619AA	PLS101	PLS100	F	PLS101	848180	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2527	202602	4122619AA	7000260AA	4122619AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2528	202602	4122619AA	7310876AB	4122619AA	PLS101	PLS100	F	PLS101	391729	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2529	202602	4122619AA	7433584AA	4122619AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2530	202602	4122619AA	7612260AA	4122619AA	PLS101	PLS100	F	PLS101	841330	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2531	202602	4122619AA	7720373AA	4122619AA	PLS101	PLS100	F	PLS101	400819	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2532	202602	4122619AA	7000259AA	4122619AA	PLS101	PLS100	F	PLS101	391729	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2533	202602	4122619AA	7130019AA	4122619AA	PLS101	PLS100	F	PLS101	320417	8.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2534	202602	4122619AA	7320551AA	4122619AA	PLS101	PLS100	F	PLS101	392630	6.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2535	202602	4122619AA	7321643AA	4122619AA	PLS101	PLS100	F	PLS101	392690	2.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2536	202602	4122619AA	7433588AA	4122619AA	PLS101	PLS100	F	PLS101	391733	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2537	202602	4122619AA	7540225AA	4122619AA	PLS101	PLS100	F	PLS101	732690	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2538	202602	4122619AA	7620750AA	4122619AA	PLS101	PLS100	F	PLS101	854430	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2539	202602	4122619AA	7640280AA	4122619AA	PLS101	PLS100	F	PLS101	842139	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2540	202602	4122619AA	7210188AA	4122619AA	PLS101	PLS100	F	PLS101	392350	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2541	202602	4122619AA	7411278AA	4122619AA	PLS101	PLS100	F	PLS101	848180	1.0000000000			20260201		N		Y								2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC	2026-03-11  14:35:43	PKG01_IF_LOAD.FTA_BOM_PROC
2542	202605	4115713AT	7320477AA	4115713AT	PLS101	PLS100	F	PLS101	392690	3.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2543	202605	4115713AT	7510426AA	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2544	202605	4115713AT	7560223AA	4115713AT	PLS101	PLS100	F	PLS101	731816	3.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2545	202605	4115713AT	7620570AH	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2546	202605	4115713AT	7130020AA	4115713AT	PLS101	PLS100	F	PLS101	390190	511.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2547	202605	4115713AT	7210199AA	4115713AT	PLS101	PLS100	F	PLS101	392350	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2548	202605	4115713AT	7411212AA	4115713AT	PLS101	PLS100	F	PLS101	848180	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2549	202605	4115713AT	7433283AC	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2550	202605	4115713AT	7710343AA	4115713AT	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2551	202605	4115713AT	7321439AA	4115713AT	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2552	202605	4115713AT	7411103AA	4115713AT	PLS101	PLS100	F	PLS101	848130	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2553	202605	4115713AT	7720482AA	4115713AT	PLS101	PLS100	F	PLS101	401699	2.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2554	202605	4115713AT	7320976AA	4115713AT	PLS101	PLS100	F	PLS101	392690	2.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2555	202605	4115713AT	7570308AA	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2556	202605	4115713AT	7130002AA	4115713AT	PLS101	PLS100	F	PLS101	390591	0.3040000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2557	202605	4115713AT	7130019AA	4115713AT	PLS101	PLS100	F	PLS101	320417	8.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2558	202605	4115713AT	7210188AA	4115713AT	PLS101	PLS100	F	PLS101	392350	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2559	202605	4115713AT	7210198AA	4115713AT	PLS101	PLS100	F	PLS101	392350	2.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2560	202605	4115713AT	7321388AA	4115713AT	PLS101	PLS100	F	PLS101	392690	3.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2561	202605	4115713AT	7350021AA	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2562	202605	4115713AT	7570307AA	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2563	202605	4115713AT	7720456AA	4115713AT	PLS101	PLS100	F	PLS101	401699	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2564	202605	4115713AT	7720473AA	4115713AT	PLS101	PLS100	F	PLS101	401699	4.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2565	202605	4115713AT	7321588AA	4115713AT	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2566	202605	4115713AT	7321603AA	4115713AT	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2567	202605	4115713AT	7435092AA	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2568	202605	4115713AT	7540279AA	4115713AT	PLS101	PLS100	F	PLS101	732690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2569	202605	4115713AT	7611678AF	4115713AT	PLS101	PLS100	F	PLS101	841330	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2570	202605	4115713AT	7611680AD	4115713AT	PLS101	PLS100	F	PLS101	902610	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2571	202606	4115713AT	7433283AC	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2572	202606	4115713AT	7435092AA	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2573	202606	4115713AT	7570307AA	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2574	202606	4115713AT	7130020AA	4115713AT	PLS101	PLS100	F	PLS101	390190	511.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2575	202606	4115713AT	7321388AA	4115713AT	PLS101	PLS100	F	PLS101	392690	3.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2576	202606	4115713AT	7321438AB	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2577	202606	4115713AT	7350021AA	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2578	202606	4115713AT	7640249AD	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2579	202606	4115713AT	7321603AA	4115713AT	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2580	202605	4129904AA	7550119AA	4129904AA	PLS101	PLS100	F	PLS101	732690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2581	202605	4129904AA	7720223AA	4129904AA	PLS101	PLS100	F	PLS101	401699	4.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2582	202606	4129904AA	7321695AA	4129904AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2583	202606	4129904AA	7411431AA	4129904AA	PLS101	PLS100	F	PLS101	848130	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2584	202606	4129904AA	7540242AA	4129904AA	PLS101	PLS100	F	PLS101	732690	1.0000000000			20260601		N		Y								2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC	2026-07-13  10:59:11	PKG01_IF_LOAD.FTA_BOM_PROC
2585	202605	4141517AA	7322111AA	4141517AA	PLS101	PLS100	F	PLS101	392690	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2586	202605	4141517AA	7434250AA	4141517AA	PLS101	PLS100	F	PLS101	391729	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2587	202605	4141517AA	7720684AA	4141517AA	PLS101	PLS100	F	PLS101	401699	4.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2588	202605	4115713AT	7110025AA	4115713AT	PLS101	PLS100	F	PLS101	390120	6.4210000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2589	202605	4115713AT	7321438AB	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2590	202605	4115713AT	7433289AC	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
2591	202605	4115713AT	7540280AA	4115713AT	PLS101	PLS100	F	PLS101	870899	1.0000000000			20260501		N		Y								2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC	2026-06-17  15:38:24	PKG01_IF_LOAD.FTA_BOM_PROC
