   	COMPANY_CODE	DIVISION_CODE	ITEM_CODE	APPLY_DATE	END_DATE	STANDARD_COST_AMOUNT	NET_COST_AMOUNT	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
1	PLS100	PLS101	7433940AA	20250501	99991231	6150.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
2	PLS100	PLS101	7433954AA	20250501	99991231	3881.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
3	PLS100	PLS101	7434176AA	20250501	99991231	3160.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
4	PLS100	PLS101	7434177AB	20250501	99991231	13522.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
5	PLS100	PLS101	7434178AB	20250501	99991231	2838.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
6	PLS100	PLS101	7434178AC	20250501	99991231	1734.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
7	PLS100	PLS101	7434180AC	20250501	99991231	18979.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
8	PLS100	PLS101	7434180AD	20250501	99991231	23872.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
9	PLS100	PLS101	7434247AA	20250501	99991231	5050.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
10	PLS100	PLS101	7434250AA	20250501	99991231	7055.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
11	PLS100	PLS101	7434263AA	20250501	99991231	1938.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
12	PLS100	PLS101	7434285AA	20250501	99991231	4351.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
13	PLS100	PLS101	7434358AA	20250501	99991231	5448.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
14	PLS100	PLS101	7434359AA	20250501	99991231	4425.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
15	PLS100	PLS101	7434534AA	20250501	99991231	4238.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
16	PLS100	PLS101	7434619AA	20250501	99991231	3833.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
17	PLS100	PLS101	7434779AA	20250501	99991231	5280.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
18	PLS100	PLS101	7434780AA	20250501	99991231	6881.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
19	PLS100	PLS101	7434781AA	20250501	99991231	6326.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
20	PLS100	PLS101	7434782AA	20250501	99991231	9651.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
21	PLS100	PLS101	7434784AA	20250501	99991231	8121.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
22	PLS100	PLS101	7434785AA	20250501	99991231	8769.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
23	PLS100	PLS101	7434786AA	20250501	99991231	7952.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
24	PLS100	PLS101	7434815AA	20250501	99991231	8017.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
25	PLS100	PLS101	7434816AA	20250501	99991231	1.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
26	PLS100	PLS101	7434866AA	20250501	99991231	8157.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
27	PLS100	PLS101	7434867AA	20250501	99991231	8148.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
28	PLS100	PLS101	7434869AA	20250501	99991231	5870.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
29	PLS100	PLS101	7434874AA	20250501	99991231	7000.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
30	PLS100	PLS101	7434906AA	20250501	99991231	4014.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
31	PLS100	PLS101	7434961AA	20250501	99991231	4014.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
32	PLS100	PLS101	7435092AA	20250501	99991231	10196.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
33	PLS100	PLS101	7435093AA	20250501	99991231	10748.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
34	PLS100	PLS101	7435094AA	20250501	99991231	23872.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
35	PLS100	PLS101	7440094AA	20250501	99991231	534.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
36	PLS100	PLS101	7440099AA	20250501	99991231	1209.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
37	PLS100	PLS101	7440101AA	20250501	99991231	1207.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
38	PLS100	PLS101	7440102AA	20250501	99991231	967.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
39	PLS100	PLS101	7440103AA	20250501	99991231	4397.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
40	PLS100	PLS101	7440104AA	20250501	99991231	2513.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
41	PLS100	PLS101	7440109AA	20250501	99991231	1.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
42	PLS100	PLS101	7440111AA	20250501	99991231	1978.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
43	PLS100	PLS101	7440114AA	20250501	99991231	2594.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
44	PLS100	PLS101	7440117AA	20250501	99991231	990.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
45	PLS100	PLS101	7440118AA	20250501	99991231	3063.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
46	PLS100	PLS101	7440119AA	20250501	99991231	1500.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
47	PLS100	PLS101	7440120AA	20250501	99991231	1792.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
48	PLS100	PLS101	7440121AA	20250501	99991231	957.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
49	PLS100	PLS101	7440122AA	20250501	99991231	3023.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
50	PLS100	PLS101	7440123AA	20250501	99991231	2154.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
51	PLS100	PLS101	7440124AC	20250501	99991231	2129.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
52	PLS100	PLS101	7440125AA	20250501	99991231	5216.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
53	PLS100	PLS101	7440127AA	20250501	99991231	4799.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
54	PLS100	PLS101	7440128AB	20250501	99991231	4719.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
55	PLS100	PLS101	7440129AA	20250501	99991231	5058.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
56	PLS100	PLS101	7440130AA	20250501	99991231	7136.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
57	PLS100	PLS101	7440145AA	20250501	99991231	432.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
58	PLS100	PLS101	7440151AA	20250501	99991231	5200.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
59	PLS100	PLS101	7440168AA	20250501	99991231	1797.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
60	PLS100	PLS101	7440206AA	20250501	99991231	1498.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
61	PLS100	PLS101	7440207AA	20250501	99991231	1645.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
62	PLS100	PLS101	7440209AA	20250501	99991231	1305.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
63	PLS100	PLS101	7440210AA	20250501	99991231	1468.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
64	PLS100	PLS101	7440272AA	20250501	99991231	5761.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
65	PLS100	PLS101	7440273AA	20250501	99991231	5434.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
66	PLS100	PLS101	7440275AA	20250501	99991231	132.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
67	PLS100	PLS101	7440295AA	20250501	99991231	411.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
68	PLS100	PLS101	7440309AA	20250501	99991231	6880.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
69	PLS100	PLS101	7440325AA	20250501	99991231	711.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
70	PLS100	PLS101	7440333AA	20250501	99991231	6297.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
71	PLS100	PLS101	7440365AA	20250501	99991231	5772.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
72	PLS100	PLS101	7440366AA	20250501	99991231	1949.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
73	PLS100	PLS101	7440367AA	20250501	99991231	3495.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
74	PLS100	PLS101	7440378AA	20250501	99991231	3590.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
75	PLS100	PLS101	7440380AA	20250501	99991231	7658.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
76	PLS100	PLS101	7440381AA	20250501	99991231	4702.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
77	PLS100	PLS101	7440382AA	20250501	99991231	4480.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
78	PLS100	PLS101	7440393AA	20250501	99991231	4341.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
79	PLS100	PLS101	7440405AA	20250501	99991231	2473.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
80	PLS100	PLS101	7440410AA	20250501	99991231	6360.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
81	PLS100	PLS101	7440411AA	20250501	99991231	5132.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
82	PLS100	PLS101	7440413AA	20250501	99991231	7134.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
83	PLS100	PLS101	7440419AA	20250501	99991231	7567.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
84	PLS100	PLS101	7440420AA	20250501	99991231	4595.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
85	PLS100	PLS101	7440423AA	20250501	99991231	6928.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
86	PLS100	PLS101	7440542AA	20250501	99991231	9162.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
87	PLS100	PLS101	7440607AA	20250501	99991231	8873.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
88	PLS100	PLS101	7440608AA	20250501	99991231	7992.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
89	PLS100	PLS101	7440609AA	20250501	99991231	2184.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
90	PLS100	PLS101	7440642AA	20250501	99991231	8399.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
91	PLS100	PLS101	7440643AA	20250501	99991231	8780.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
92	PLS100	PLS101	7440654AA	20250501	99991231	8589.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
93	PLS100	PLS101	7440696AA	20250501	99991231	7826.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
94	PLS100	PLS101	7440851AA	20250501	99991231	8589.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
95	PLS100	PLS101	7440853AA	20250501	99991231	7826.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
96	PLS100	PLS101	7450067AA	20250501	99991231	325.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
97	PLS100	PLS101	7460017AA	20250501	99991231	10348.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
98	PLS100	PLS101	7460018AA	20250501	99991231	3290.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
99	PLS100	PLS101	7460019AA	20250501	99991231	6783.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
100	PLS100	PLS101	7510025AH	20250501	99991231	8701.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
101	PLS100	PLS101	7510026AH	20250501	99991231	6028.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
102	PLS100	PLS101	7510027AA	20250501	99991231	6598.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
103	PLS100	PLS101	7510030AB	20250501	99991231	7366.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
104	PLS100	PLS101	7510143AA	20250501	99991231	7568.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
105	PLS100	PLS101	7510144AA	20250501	99991231	6761.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
106	PLS100	PLS101	7510146AB	20250501	99991231	3394.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
107	PLS100	PLS101	7510147AA	20250501	99991231	1778.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
108	PLS100	PLS101	7510148AA	20250501	99991231	2212.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
109	PLS100	PLS101	7510149AA	20250501	99991231	8480.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
110	PLS100	PLS101	7510150AA	20250501	99991231	9100.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
111	PLS100	PLS101	7510167AA	20250501	99991231	3112.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
112	PLS100	PLS101	7510167AB	20250501	99991231	2764.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
113	PLS100	PLS101	7510195AA	20250501	99991231	2820.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
114	PLS100	PLS101	7510266AA	20250501	99991231	6241.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
115	PLS100	PLS101	7510272AB	20250501	99991231	5059.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
116	PLS100	PLS101	7510294AA	20250501	99991231	8350.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
117	PLS100	PLS101	7510304AA	20250501	99991231	3257.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
118	PLS100	PLS101	7510327AA	20250501	99991231	1817.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
119	PLS100	PLS101	7510336AA	20250501	99991231	2918.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
120	PLS100	PLS101	7510399AA	20250501	99991231	2178.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
121	PLS100	PLS101	7510425AA	20250501	99991231	3081.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
122	PLS100	PLS101	7510426AA	20250501	99991231	4663.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
123	PLS100	PLS101	7510440AB	20250501	99991231	5557.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
124	PLS100	PLS101	7510451AA	20250501	99991231	5841.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
125	PLS100	PLS101	7510452AA	20250501	99991231	2900.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
126	PLS100	PLS101	7510464AA	20250501	99991231	2333.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
127	PLS100	PLS101	7510465AA	20250501	99991231	2818.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
128	PLS100	PLS101	7510513AA	20250501	99991231	2922.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
129	PLS100	PLS101	7510526AB	20250501	99991231	2571.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
130	PLS100	PLS101	7510533AA	20250501	99991231	2404.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
131	PLS100	PLS101	7510589AA	20250501	99991231	3627.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
132	PLS100	PLS101	7510619AA	20250501	99991231	9114.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
133	PLS100	PLS101	7520111AA	20250501	99991231	1655.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
134	PLS100	PLS101	7520114AA	20250501	99991231	1030.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
135	PLS100	PLS101	7520115AA	20250501	99991231	1065.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
136	PLS100	PLS101	7520116AA	20250501	99991231	930.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
137	PLS100	PLS101	7612070AA	20250501	99991231	59638.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
138	PLS100	PLS101	7610982AA	20250501	99991231	35216.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
139	PLS100	PLS101	7610983AA	20250501	99991231	40564.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
140	PLS100	PLS101	7610984AA	20250501	99991231	40564.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
141	PLS100	PLS101	7610990AA	20250501	99991231	38791.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
142	PLS100	PLS101	7610992AA	20250501	99991231	33722.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
143	PLS100	PLS101	7610993AA	20250501	99991231	34985.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
144	PLS100	PLS101	7611032AA	20250501	99991231	9300.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
145	PLS100	PLS101	7611052AA	20250501	99991231	40572.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
146	PLS100	PLS101	7611053AA	20250501	99991231	40572.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
147	PLS100	PLS101	7611059AA	20250501	99991231	56421.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
148	PLS100	PLS101	7611059AB	20250501	99991231	56421.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
149	PLS100	PLS101	7611077AA	20250501	99991231	41548.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
150	PLS100	PLS101	7611082AA	20250501	99991231	37745.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
151	PLS100	PLS101	7611083AA	20250501	99991231	37674.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
152	PLS100	PLS101	7611084AA	20250501	99991231	31729.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
153	PLS100	PLS101	7611088AA	20250501	99991231	48617.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
154	PLS100	PLS101	7611114AA	20250501	99991231	40606.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
155	PLS100	PLS101	7611115AA	20250501	99991231	15718.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
156	PLS100	PLS101	7611116AA	20250501	99991231	39510.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
157	PLS100	PLS101	7611116AB	20250501	99991231	43095.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
158	PLS100	PLS101	7611116AC	20250501	99991231	43095.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
159	PLS100	PLS101	7611116AD	20250501	99991231	43095.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
160	PLS100	PLS101	7611116AE	20250501	99991231	43095.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
161	PLS100	PLS101	7611116AG	20250501	99991231	43044.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
162	PLS100	PLS101	7611206AA	20250501	99991231	55318.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
163	PLS100	PLS101	7611207AA	20250501	99991231	66479.00000000		2026-01-20  17:49:52	STANDARD_COST_PROC	2026-01-20  17:49:52	STANDARD_COST_PROC
