   	YYYYMM	ITEM_CODE	DIVISION_CODE	COMPANY_CODE	INITIAL_QTY	INITIAL_AMOUNT	INPUT_QTY	INPUT_AMOUNT	EXTRA_INPUT_QTY	EXTRA_INPUT_AMOUNT	OBTAIN_INPUT_QTY	OBTAIN_INPUT_AMOUNT	ISSUE_QTY	ISSUE_AMOUNT	EXTRA_ISSUE_QTY	EXTRA_ISSUE_AMOUNT	INVENTORY_QTY	INVENTORY_AMOUNT	INTG_INTERFACE_TRANS_ID	AGING_PERIOD	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
11	202601	7000282AA	PLS101	PLS100	0.000000000000000	0.000000000000000	29400.000000000000000	92904000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	29400.000000000000000	92904000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
12	202601	7000291AA	PLS101	PLS100	0.000000000000000	0.000000000000000	8500.000000000000000	18683000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	8500.000000000000000	18683000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
13	202601	7000292AA	PLS101	PLS100	0.000000000000000	0.000000000000000	8600.000000000000000	18971600.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	8600.000000000000000	18971600.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
14	202601	7000293AA	PLS101	PLS100	0.000000000000000	0.000000000000000	600.000000000000000	1211400.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	600.000000000000000	1211400.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
15	202601	7000294AA	PLS101	PLS100	0.000000000000000	0.000000000000000	3200.000000000000000	12544000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3200.000000000000000	12544000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
16	202601	7000295AA	PLS101	PLS100	0.000000000000000	0.000000000000000	8720.000000000000000	29560800.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	8720.000000000000000	29560800.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
17	202601	7000296AA	PLS101	PLS100	0.000000000000000	0.000000000000000	7000.000000000000000	14364000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	7000.000000000000000	14364000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
18	202601	7000297AA	PLS101	PLS100	0.000000000000000	0.000000000000000	3200.000000000000000	10505600.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3200.000000000000000	10505600.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
19	202601	7000305AA	PLS101	PLS100	0.000000000000000	0.000000000000000	3800.000000000000000	16378000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3800.000000000000000	16378000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
20	202601	7000306AA	PLS101	PLS100	0.000000000000000	0.000000000000000	3600.000000000000000	14749200.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3600.000000000000000	14749200.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
21	202601	7000308AA	PLS101	PLS100	0.000000000000000	0.000000000000000	3900.000000000000000	19550700.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3900.000000000000000	19550700.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
22	202601	7000313AA	PLS101	PLS100	0.000000000000000	0.000000000000000	6390.000000000000000	92220480.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	6390.000000000000000	92220480.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
23	202601	7000324AA	PLS101	PLS100	0.000000000000000	0.000000000000000	2200.000000000000000	8173000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2200.000000000000000	8173000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
24	202601	7000325AA	PLS101	PLS100	0.000000000000000	0.000000000000000	6200.000000000000000	23033000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	6200.000000000000000	23033000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
25	202601	7000334AA	PLS101	PLS100	0.000000000000000	0.000000000000000	1450.000000000000000	10480600.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1450.000000000000000	10480600.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
26	202601	7000351AA	PLS101	PLS100	0.000000000000000	0.000000000000000	1500.000000000000000	3261000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1500.000000000000000	3261000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
27	202601	7000354AA	PLS101	PLS100	0.000000000000000	0.000000000000000	300.000000000000000	1002300.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	300.000000000000000	1002300.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
28	202601	7000355AA	PLS101	PLS100	0.000000000000000	0.000000000000000	240.000000000000000	914160.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	240.000000000000000	914160.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
29	202601	7000356AA	PLS101	PLS100	0.000000000000000	0.000000000000000	500.000000000000000	3545000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	500.000000000000000	3545000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
30	202601	7000365AA	PLS101	PLS100	0.000000000000000	0.000000000000000	1100.000000000000000	4015000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1100.000000000000000	4015000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
31	202601	7000366AA	PLS101	PLS100	0.000000000000000	0.000000000000000	200.000000000000000	653200.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	200.000000000000000	653200.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
32	202601	7000367AA	PLS101	PLS100	0.000000000000000	0.000000000000000	900.000000000000000	3082500.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	900.000000000000000	3082500.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
33	202601	7000368AA	PLS101	PLS100	0.000000000000000	0.000000000000000	200.000000000000000	654600.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	200.000000000000000	654600.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000								2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
34	202601	7000388AA	PLS101	PLS100	0.000000000000000	0.000000000000000	200.000000000000000	1033000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	200.000000000000000	1033000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
35	202601	7110025AA	PLS101	PLS100	1261200.421000000200000	2474670976.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	536012.662000000000000	1115014217.000000000000000	0.000000000000000	0.000000000000000	891529.676000000000000	1876072202.000000000000000		3						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
36	202601	7110032AA	PLS101	PLS100	875.000000000000000	2123692.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	875.000000000000000	2123692.000000000000000		6						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
37	202601	7110040AA	PLS101	PLS100	1000.000000000000000	4899840.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3000.000000000000000	16790400.000000000000000		6						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
38	202601	7130002AA	PLS101	PLS100	27172.076000000000000	271184813.000000000000000	19600.000000000000000	203785454.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	25141.272000000000000	261399379.000000000000000	0.000000000000000	0.000000000000000	19586.963000000000000	203649638.000000000000000		2						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
39	202601	7130008AA	PLS101	PLS100	6625.000000000000000	18148426.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	6625.000000000000000	20597841.000000000000000		6						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
40	202601	7130019AA	PLS101	PLS100	1551343.000000000000000	5612845.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	792992.000000000000000	2868883.000000000000000	0.000000000000000	0.000000000000000	737864.000000000000000	2669744.000000000000000		2						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
41	202601	7130020AA	PLS101	PLS100	30164830.000000000000000	104189555.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	41953561.000000000000000	155437582.000000000000000	0.000000000000000	0.000000000000000	24156045.000000000000000	89498287.000000000000000		2						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
42	202601	7130037AA	PLS101	PLS100	0.000000000000000	0.000000000000000	4000.000000000000000	13200000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
43	202601	7130041AA	PLS101	PLS100	0.000000000000000	0.000000000000000	16000.000000000000000	47200000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
44	202601	7160031AA	PLS101	PLS100	15400.000000000000000	8485400.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	13700.000000000000000	7548700.000000000000000		6						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
45	202601	7210046AA	PLS101	PLS100	600.000000000000000	15795.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	600.000000000000000	17006.000000000000000		6						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
46	202601	7210109AA	PLS101	PLS100	5850.000000000000000	247900.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	5850.000000000000000	266912.000000000000000		6						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
47	202601	7210187AA	PLS101	PLS100	4451.000000000000000	347178.000000000000000	38000.000000000000000	2964000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	46916.000000000000000	3659448.000000000000000	0.000000000000000	0.000000000000000	384.000000000000000	29952.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
48	202601	7210188AA	PLS101	PLS100	12022.000000000000000	456836.000000000000000	58000.000000000000000	2204000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	49978.000000000000000	1899164.000000000000000	0.000000000000000	0.000000000000000	20003.000000000000000	760114.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
49	202601	7210190AA	PLS101	PLS100	7941.000000000000000	325581.000000000000000	7000.000000000000000	287000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	6302.000000000000000	258382.000000000000000	0.000000000000000	0.000000000000000	8549.000000000000000	350509.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
50	202601	7210193AA	PLS101	PLS100	4849.000000000000000	198809.000000000000000	22000.000000000000000	902000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	27767.000000000000000	1138447.000000000000000	0.000000000000000	0.000000000000000	9025.000000000000000	370025.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
51	202601	7210196AA	PLS101	PLS100	8027.000000000000000	313053.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	768.000000000000000	29952.000000000000000	0.000000000000000	0.000000000000000	7258.000000000000000	283062.000000000000000		7						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
52	202601	7210198AA	PLS101	PLS100	15999.000000000000000	719955.000000000000000	110000.000000000000000	4950000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	111223.000000000000000	5005035.000000000000000	0.000000000000000	0.000000000000000	14530.000000000000000	653850.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
53	202601	7210199AA	PLS101	PLS100	17647.000000000000000	794115.000000000000000	52500.000000000000000	2362500.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	49385.000000000000000	2222325.000000000000000	0.000000000000000	0.000000000000000	20735.000000000000000	933075.000000000000000		1						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
54	202601	7210209AA	PLS101	PLS100	8395.000000000000000	1301225.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2550.000000000000000	395250.000000000000000	0.000000000000000	0.000000000000000	5845.000000000000000	905975.000000000000000		2						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
55	202601	7210411AA	PLS101	PLS100	2000.000000000000000	46000.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2000.000000000000000	46000.000000000000000		6						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
56	202601	7210481AA	PLS101	PLS100	3500.000000000000000	134835.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3500.000000000000000	145173.000000000000000		6						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
57	202601	7210485AA	PLS101	PLS100	1795.000000000000000	126775.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1795.000000000000000	136497.000000000000000		6						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
58	202601	7210520AA	PLS101	PLS100	17164.000000000000000	1169427.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1489.000000000000000	115894.000000000000000	0.000000000000000	0.000000000000000	15675.000000000000000	1219997.000000000000000		6						2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC	2026-02-12  9:57:33	PKG01_IF_LOAD.MATERIAL_INV_BAL_PROC
